RatingID,UserID,WineID,Vintage,Rating,Date
12569936,1390273,111503,2016,3.0,2019-09-14 13:04:03
12570130,1197301,167464,2016,3.0,2018-12-27 02:46:36
12570283,1361755,167431,2016,3.5,2018-04-17 15:39:57
12570551,1183813,100305,2016,4.5,2018-12-30 00:46:14
12570610,1394099,167419,2016,3.0,2017-10-18 03:44:03
12570805,1275292,167418,2016,3.5,2019-09-21 17:41:46
12570874,1092521,193483,2016,5.0,2019-08-29 15:52:15
12571016,1181902,193719,2016,3.0,2017-05-01 08:46:54
12571045,1002350,100108,2016,3.5,2018-12-25 01:47:48
12571108,1115688,140773,2016,3.5,2017-05-01 08:58:23
12571414,1938394,112251,2016,3.5,2018-08-13 13:12:09
12571424,1166139,162507,2016,4.0,2020-09-07 03:03:43
12571501,1209838,196273,2016,2.5,2017-10-10 23:31:51
12571569,1164133,101567,2016,3.5,2018-12-30 00:18:23
12571719,1231138,167429,2016,4.5,2019-09-09 02:44:48
12571833,1153533,193598,2016,3.5,2019-09-14 14:15:08
12572186,1224380,162824,2016,3.5,2017-05-01 03:52:38
12572471,1358558,101660,2016,4.0,2017-05-01 03:14:51
12572587,1698639,167418,2016,4.0,2019-10-05 19:00:27
12572721,1199549,100565,2016,3.0,2017-04-09 19:48:38
12572739,1117192,155334,2016,3.5,2018-12-17 19:30:02
12572976,1278559,174274,2016,3.0,2019-07-21 00:08:04
12573053,1221215,100046,2016,4.5,2019-08-06 01:05:49
12573070,1245949,179034,2016,3.5,2019-10-14 18:03:32
12573098,1201136,167462,2016,4.0,2019-01-08 17:28:41
12573138,1264747,179545,2016,3.5,2020-08-16 01:09:26
12573182,1438511,111692,2016,4.0,2019-08-08 23:48:37
12573332,1362117,167431,2016,4.0,2020-08-21 19:17:33
12573558,1676225,101595,2016,4.0,2018-02-08 23:28:52
12573560,1203197,179705,2016,4.0,2021-01-02 03:15:52
12573581,1658333,163663,2016,3.0,2017-04-09 01:39:26
12573602,1189545,167429,2016,4.0,2020-09-18 16:13:51
12573610,1052573,111471,2016,3.0,2020-09-19 10:44:57
12573681,1394970,136233,2016,4.0,2017-10-04 18:10:42
12573888,1133577,167433,2016,4.5,2019-08-09 00:05:47
12573941,1007559,100008,2016,3.5,2019-08-05 23:57:37
12574062,1289939,167458,2016,4.0,2019-08-05 23:41:14
12574177,1266897,111524,2016,4.0,2019-10-14 17:38:11
12574402,1189962,193478,2016,4.0,2021-01-23 16:08:19
12574438,1232253,179039,2016,3.5,2021-09-26 03:04:22
12574574,1005309,170983,2016,4.0,2021-10-26 16:12:36
12574616,1136971,155368,2016,3.5,2021-01-02 18:15:42
12574738,1870474,167450,2016,3.0,2017-05-14 02:28:01
12574746,1035531,193203,2016,4.0,2018-12-22 12:41:11
12575102,1028699,193494,2016,4.5,2018-01-07 23:38:44
12575230,1230618,111648,2016,3.5,2019-10-14 16:49:23
12575238,1198284,197580,2016,2.5,2016-08-11 22:03:23
12575250,1077063,179043,2016,4.5,2020-09-26 10:19:07
12575425,1197513,168273,2016,3.0,2018-03-24 17:48:06
12575496,1123761,139770,2016,2.5,2017-05-14 02:12:04
12575611,1012043,100052,2016,3.5,2018-06-24 00:20:10
12575633,1102911,167449,2016,3.5,2019-07-22 01:28:57
12575755,1197263,167419,2016,4.0,2018-03-24 17:49:13
12575831,1034371,167443,2016,4.0,2020-08-21 19:03:15
12575857,1583785,135867,2016,3.5,2019-07-22 01:30:19
12576057,1003716,179084,2016,4.5,2018-08-04 03:04:37
12576144,1258705,162519,2016,3.0,2019-08-09 01:29:54
12576190,1052761,179069,2016,4.0,2019-10-05 19:05:11
12576379,1094023,100010,2016,4.0,2018-08-16 00:57:40
12576405,1205988,167440,2016,3.0,2019-01-08 17:34:29
12576493,1357095,100067,2016,4.5,2019-10-14 16:44:45
12576601,1174825,162497,2016,5.0,2019-07-22 03:23:31
12576677,1203691,111713,2016,5.0,2021-11-05 05:27:32
12576958,1394743,100080,2016,3.5,2019-07-20 23:30:13
12577300,1054963,111624,2016,4.0,2019-01-04 02:40:25
12577838,1389554,170982,2016,3.5,2018-12-22 13:10:03
12577839,1392701,112756,2016,4.0,2019-10-05 20:04:37
12577909,1402123,111927,2016,3.0,2017-05-15 14:15:16
12578025,1267409,101586,2016,3.0,2017-10-05 12:41:37
12578210,1204655,100062,2016,3.0,2018-04-14 08:33:21
12578289,1090894,135861,2016,5.0,2018-08-06 19:35:54
12578426,1052906,136668,2016,4.0,2021-11-05 03:13:07
12578690,1136271,101567,2016,3.5,2019-07-20 23:18:36
12579259,1000079,167462,2016,4.5,2019-10-05 20:35:24
12579474,1250026,106530,2016,4.5,2018-01-14 20:37:54
12579704,1165090,112834,2016,4.5,2017-09-30 18:02:30
12579846,1104259,170983,2016,4.0,2021-01-27 19:13:50
12580018,1753301,167419,2016,2.5,2017-05-25 02:19:39
12580031,1226406,179050,2016,4.0,2019-01-09 12:47:36
12580086,1366174,113690,2016,3.5,2020-08-21 18:17:16
12580139,1134416,111429,2016,5.0,2019-10-15 23:07:45
12580220,1141975,193719,2016,3.0,2017-09-30 18:06:57
12580374,1081453,111872,2016,3.5,2018-12-22 13:39:05
12580572,1000079,179058,2016,4.0,2021-09-25 17:23:52
12580664,1234509,112756,2016,3.5,2018-12-17 20:29:35
12580675,1135605,112790,2016,3.5,2019-07-22 11:06:12
12580739,1135605,137103,2016,3.5,2019-07-22 11:02:20
12580761,1571308,162525,2016,4.0,2018-12-17 20:32:58
12580763,1244835,179050,2016,3.5,2019-01-04 04:52:55
12581323,1279474,167445,2016,3.5,2019-08-09 08:48:07
12581347,1001923,111590,2016,4.5,2017-05-25 01:46:30
12581639,1270847,162519,2016,3.5,2019-10-15 11:18:29
12581726,1218111,179027,2016,3.5,2019-08-07 20:38:25
12581779,1280729,163557,2016,3.5,2021-01-02 14:15:19
12581808,1219416,101701,2016,4.0,2019-01-08 23:34:26
12582003,1981668,179012,2016,4.0,2019-10-05 05:23:08
12582160,1335271,162525,2016,4.0,2018-08-16 02:39:36
12582362,1249885,163359,2016,3.5,2019-08-07 20:19:16
12582680,1762247,193482,2016,3.0,2017-04-09 17:10:19
12582927,1000754,100097,2016,3.0,2017-05-14 18:02:38
12582986,1195630,195560,2016,4.0,2019-10-05 10:47:17
12582998,1268776,167458,2016,4.0,2019-08-08 02:47:48
12583004,1121559,179012,2016,5.0,2019-10-15 03:12:15
12583047,1938602,142639,2016,4.0,2017-09-30 15:00:53
12583191,1008282,111657,2016,4.0,2017-05-25 23:46:55
12583395,1089420,111516,2016,4.5,2019-08-07 13:44:51
12583401,1943637,167418,2016,4.0,2019-01-03 19:30:40
12583435,1468654,162894,2016,3.0,2018-06-16 12:51:52
12583608,1219598,179027,2016,4.0,2019-08-07 13:39:22
12583629,1259289,167433,2016,4.5,2019-08-08 04:10:11
12584034,1165917,112251,2016,3.5,2019-01-03 17:36:40
12584188,1002010,193731,2016,3.0,2018-03-20 11:44:57
12584249,1248674,167429,2016,4.0,2020-08-16 05:28:02
12584663,1143907,106536,2016,4.0,2018-08-16 02:58:36
12584876,1127654,179084,2016,4.0,2017-10-05 00:29:10
12585176,1001901,113284,2016,5.0,2021-09-19 17:53:30
12585323,1107099,174177,2016,3.5,2019-01-03 17:29:50
12585396,1389922,164257,2016,2.0,2017-04-02 00:36:25
12585533,1397551,163315,2016,2.0,2017-05-14 16:28:36
12585701,1179396,179016,2016,3.5,2018-12-22 05:26:33
12585936,1226169,135962,2016,3.5,2019-08-07 16:43:49
12586156,1283934,179021,2016,3.5,2019-01-09 01:05:31
12586293,1100007,165143,2016,3.0,2018-08-16 03:27:25
12586468,1253497,106688,2016,4.0,2020-09-18 19:53:49
12586530,1010911,163162,2016,3.5,2019-08-08 01:29:07
12586650,1317793,167592,2016,3.5,2018-06-24 02:14:16
12586732,1400867,162519,2016,3.0,2018-12-22 07:23:29
12586946,1252105,136054,2016,3.5,2021-10-27 15:16:46
12587045,1003908,100565,2016,3.5,2017-04-09 20:21:39
12587255,1151784,167439,2016,3.5,2018-04-21 19:42:43
12587261,1106895,111398,2016,3.5,2019-07-22 01:55:07
12587459,1270847,167767,2016,4.5,2019-10-04 19:03:07
12587520,1221440,193487,2016,4.0,2019-01-04 02:07:27
12588204,1231374,107023,2016,3.5,2021-01-02 12:13:38
12588239,1360966,111471,2016,3.5,2019-10-05 00:29:15
12588909,1000347,111657,2016,4.0,2018-01-17 00:45:23
12589179,1048267,167154,2016,3.5,2021-01-02 12:20:02
12589292,1367299,111471,2016,3.5,2019-08-07 17:29:30
12589898,1268294,179053,2016,4.0,2020-08-16 07:25:09
12589957,1557407,167462,2016,4.0,2020-08-16 02:37:12
12590032,1230862,167464,2016,3.0,2017-10-04 22:57:15
12590042,1801021,100010,2016,3.5,2018-08-16 01:53:05
12590168,1203956,112089,2016,5.0,2020-08-21 23:22:34
12590359,1173491,163332,2016,2.5,2019-01-05 21:07:38
12590724,1196224,179016,2016,4.0,2019-10-10 05:45:48
12590891,1217272,162519,2016,3.5,2018-08-05 09:24:53
12590959,1000365,179027,2016,4.0,2019-01-06 20:18:11
12591352,1243319,167462,2016,4.0,2021-01-01 02:32:24
12591454,1403916,168186,2016,3.0,2017-05-21 23:45:56
12591619,1167215,155375,2016,3.5,2017-10-23 12:06:58
12591936,1358552,193483,2016,4.0,2017-04-06 19:07:55
12591963,1215365,179039,2016,3.5,2019-07-30 19:50:22
12591991,1208702,111458,2016,5.0,2017-04-04 07:34:18
12592158,1226725,106688,2016,3.5,2020-09-24 16:31:26
12592238,1010978,167443,2016,4.0,2020-09-21 21:19:36
12592241,1183569,179080,2016,4.0,2019-07-30 18:56:12
12592347,1210476,137010,2016,4.0,2017-10-24 10:08:41
12592708,1138134,111657,2016,4.0,2018-01-17 02:11:57
12592743,1070589,106668,2016,4.0,2020-08-21 19:47:21
12592823,1359668,171369,2016,3.5,2018-02-14 16:33:28
12593033,1560412,111538,2016,3.5,2019-01-03 09:07:24
12593254,1074641,107214,2016,3.5,2018-12-22 11:39:55
12593301,1269583,100010,2016,3.5,2018-08-16 01:12:34
12593438,1136576,101678,2016,4.5,2019-10-15 19:53:20
12593443,1079776,155438,2016,5.0,2020-12-31 07:42:41
12593757,1279474,118457,2016,4.0,2020-09-21 19:28:47
12593803,1173491,111420,2016,3.5,2019-01-05 21:08:58
12593909,1283388,155353,2016,4.0,2020-08-19 14:58:46
12593918,1290359,174274,2016,3.5,2018-08-17 01:17:57
12593993,1119312,135861,2016,4.0,2018-01-16 13:29:44
12594095,1220677,167418,2016,4.0,2019-10-10 02:42:51
12594357,1002693,155334,2016,3.0,2018-12-22 11:49:11
12594608,1163441,162530,2016,3.5,2020-09-24 17:03:47
12595220,1198140,174403,2016,4.0,2018-04-13 14:37:02
12595376,1065469,179058,2016,4.0,2020-08-19 16:18:55
12595434,1256625,111433,2016,5.0,2019-10-12 17:05:50
12595565,1244751,167431,2016,2.5,2018-12-20 14:03:26
12595634,1004151,112171,2016,4.0,2020-09-24 17:52:24
12595644,1809326,100062,2016,3.5,2017-10-01 05:15:00
12595754,1165366,112001,2016,4.0,2017-10-01 05:30:02
12595837,1873188,137103,2016,3.0,2017-10-02 04:08:08
12595937,1189040,101660,2016,4.0,2017-05-21 20:36:05
12595952,1216278,136054,2016,3.5,2017-04-06 14:41:55
12596175,1055469,111587,2016,3.5,2019-01-05 22:50:37
12596228,1166139,167439,2016,3.5,2019-07-30 03:05:37
12596274,1095942,193487,2016,3.5,2017-05-20 14:26:05
12596418,1195284,195476,2016,3.5,2018-12-19 07:10:10
12596545,1153860,106534,2016,4.0,2019-07-26 22:12:54
12596649,1207410,167460,2016,3.0,2017-05-20 02:39:44
12597036,1007716,162824,2016,3.5,2020-08-17 17:23:12
12597106,1045483,111420,2016,4.5,2019-10-09 23:06:23
12597127,1388453,179059,2016,4.5,2019-07-31 02:43:21
12597193,1702824,139210,2016,3.5,2018-12-20 14:57:19
12597231,1332283,167419,2016,3.0,2017-05-20 02:07:27
12597312,1387436,140422,2016,4.0,2017-10-23 09:15:49
12597416,1278062,111398,2016,3.5,2019-07-31 01:57:32
12597554,1222311,193483,2016,4.5,2017-10-02 07:08:14
12597708,1249898,179053,2016,3.5,2019-10-10 04:01:42
12597747,1225247,111434,2016,4.0,2019-10-10 03:52:37
12598118,1405592,179034,2016,3.5,2019-01-06 20:10:46
12598128,1278969,111763,2016,4.0,2019-07-30 19:35:10
12598136,1208896,112353,2016,3.0,2020-08-17 18:14:03
12598159,1219354,135867,2016,3.0,2019-07-26 20:54:58
12598237,1137943,169260,2016,3.5,2017-05-22 01:09:45
12598303,1243308,167425,2016,4.0,2018-06-16 20:51:58
12598349,1488418,167429,2016,5.0,2021-01-24 18:47:58
12598576,1220794,179016,2016,3.5,2019-10-09 22:29:55
12599008,1218122,193482,2016,4.0,2019-07-31 06:16:22
12599043,1287643,193486,2016,5.0,2017-04-04 01:44:49
12599046,1741990,111398,2016,3.0,2018-02-09 21:10:11
12599189,1109563,111687,2016,3.5,2019-07-26 20:40:40
12599433,1143261,163332,2016,3.0,2018-12-17 18:40:57
12599833,1190213,167634,2016,2.5,2017-05-15 00:22:20
12599998,1407560,113191,2016,4.0,2019-08-06 13:54:44
12600030,1166998,167869,2016,3.5,2018-06-17 02:14:09
12600140,1202091,106544,2016,3.5,2021-10-26 18:53:33
12600154,1243531,167449,2016,3.5,2019-08-06 15:54:45
12600202,1138474,111420,2016,3.5,2019-01-08 19:02:22
12600705,1062579,100129,2016,3.5,2018-08-17 23:09:54
12600777,1123151,111687,2016,4.0,2019-10-14 20:31:49
12601009,1126631,167431,2016,3.5,2018-08-04 04:00:04
12601147,1019309,179021,2016,3.5,2019-01-03 22:40:02
12601369,1260241,100060,2016,3.5,2019-08-06 18:52:25
12601578,1258691,167449,2016,4.5,2019-07-21 21:19:59
12601706,1221686,111829,2016,4.0,2019-01-08 19:10:58
12601811,1413590,136246,2016,3.5,2018-06-26 23:55:28
12601953,1157054,179039,2016,4.0,2018-12-17 18:29:36
12602006,1074846,155183,2016,4.0,2019-01-08 19:09:49
12602049,1220952,167419,2016,4.0,2018-02-10 12:33:12
12602088,1226233,167450,2016,3.0,2018-04-20 22:37:59
12602648,1076399,194299,2016,3.5,2020-12-30 23:45:50
12602683,1281262,101570,2016,3.5,2019-01-09 06:03:50
12602871,1008661,113226,2016,4.5,2020-09-26 12:54:07
12603031,1000928,193731,2016,4.0,2021-01-23 19:24:37
12603228,1227649,193598,2016,4.0,2021-01-23 19:18:12
12603357,1265040,111420,2016,3.5,2019-08-08 19:33:37
12603434,1167057,112963,2016,3.5,2018-06-16 13:19:54
12603456,1359670,171369,2016,3.5,2018-02-14 15:23:55
12603520,1269564,112756,2016,3.5,2018-12-17 18:27:32
12603530,1151866,165143,2016,3.5,2018-06-24 04:56:41
12603566,1163147,167443,2016,4.5,2020-08-16 01:37:57
12603813,1236611,167475,2016,3.5,2018-08-06 04:28:29
12603928,1065607,170982,2016,4.5,2019-08-06 01:47:07
12604317,1263595,101567,2016,3.5,2019-08-08 23:08:29
12604368,1236811,179027,2016,3.5,2019-08-06 02:09:11
12604381,1157582,171438,2016,3.5,2017-05-26 07:25:49
12604629,1366045,167462,2016,4.0,2019-10-04 19:34:38
12604793,1080506,179080,2016,3.5,2019-07-22 00:07:41
12604941,1222156,179058,2016,4.5,2019-10-05 18:03:31
12605053,1010031,111455,2016,4.0,2019-08-08 20:59:00
12605253,1019596,101701,2016,5.0,2018-12-22 00:22:21
12605429,1948099,167443,2016,3.5,2020-12-30 23:25:40
12605715,1907407,167462,2016,4.0,2018-04-11 23:54:34
12605764,1072479,172038,2016,4.0,2021-01-02 05:29:44
12605775,1112000,167079,2016,4.0,2018-12-22 00:18:26
12605834,1220995,179012,2016,4.5,2019-08-08 20:46:53
12605911,1019084,162756,2016,3.0,2019-07-21 01:01:35
12605970,1821483,155334,2016,4.0,2018-06-26 21:24:39
12606002,1366205,113211,2016,3.5,2018-12-22 00:53:43
12606038,1359785,135871,2016,4.0,2021-01-02 08:33:48
12606208,1308256,111471,2016,4.0,2019-10-14 20:56:01
12606366,1394127,167445,2016,3.5,2018-06-24 00:46:01
12606382,1035878,179044,2016,3.5,2019-01-03 22:50:31
12606454,1396433,101567,2016,3.0,2018-04-14 05:27:24
12606551,1222163,139340,2016,4.0,2018-08-06 09:51:31
12606716,1232581,167443,2016,4.5,2020-09-19 04:03:30
12607262,1236466,155647,2016,3.5,2019-01-04 00:25:47
12607411,1240801,193482,2016,3.5,2018-06-26 20:51:25
12607558,1224432,135859,2016,4.0,2019-10-04 19:54:46
12607560,1213587,100025,2016,3.0,2017-09-30 17:32:31
12607673,1198866,102448,2016,5.0,2017-05-15 02:07:09
12607754,1254525,100135,2016,4.0,2018-12-21 23:52:34
12607795,1213218,193494,2016,3.5,2018-06-24 06:42:51
12607836,1132898,100125,2016,3.5,2017-05-15 02:21:34
12607851,1269415,167458,2016,4.0,2018-08-18 00:24:56
12607900,1269521,111803,2016,4.0,2019-10-15 20:06:01
12607947,1400202,167634,2016,3.0,2017-05-15 02:30:42
12608097,1360632,167418,2016,4.5,2019-07-21 00:30:16
12608442,1250104,136522,2016,4.0,2019-07-22 19:01:08
12608605,1276292,179667,2016,3.0,2018-01-14 19:55:30
12608627,1086296,135867,2016,4.5,2020-09-26 03:27:24
12608918,1220747,179024,2016,3.5,2018-03-19 04:48:25
12609005,1114288,100025,2016,4.0,2017-05-13 23:26:59
12609185,1240392,167429,2016,4.5,2020-09-18 03:46:55
12609338,1212442,193485,2016,3.5,2017-10-22 15:16:03
12609594,1393106,179024,2016,3.5,2018-01-16 22:39:22
12609634,1120205,179061,2016,4.5,2021-11-06 01:00:32
12610107,1103909,167450,2016,3.0,2017-10-22 00:03:23
12610233,1136505,195300,2016,4.0,2019-10-06 07:14:22
12610257,1069091,179016,2016,5.0,2019-10-14 07:31:06
12610406,1007567,111398,2016,3.5,2018-06-23 23:17:52
12610410,1287605,162514,2016,4.0,2018-03-25 14:03:19
12610411,1211233,174177,2016,4.0,2017-10-25 08:25:46
12610523,1626009,111648,2016,4.0,2020-08-16 14:16:29
12610592,1194912,179012,2016,5.0,2019-01-03 00:05:09
12610626,1195146,167592,2016,3.0,2019-08-04 16:30:13
12610831,1044978,155375,2016,3.5,2020-09-19 14:51:30
12611445,1062935,111422,2016,5.0,2020-08-16 15:53:16
12611458,1272919,112243,2016,3.5,2019-10-06 10:18:14
12611572,1079019,162507,2016,4.0,2019-08-09 19:12:29
12611990,1366287,167446,2016,4.0,2019-07-20 21:57:50
12612045,1189081,101660,2016,4.0,2017-10-22 13:12:23
12612109,1060735,167446,2016,3.0,2017-10-04 14:41:34
12612162,1132437,135859,2016,4.5,2020-09-19 17:58:08
12612290,1002016,174901,2016,4.0,2017-04-02 11:43:49
12612430,1084297,136668,2016,4.0,2019-08-09 22:36:38
12612908,1153493,179059,2016,4.0,2019-10-14 00:36:28
12613025,1080264,135893,2016,4.0,2019-07-22 23:51:05
12613082,1141959,162514,2016,3.5,2018-08-16 00:05:33
12613211,1149463,155350,2016,3.0,2018-03-24 19:47:47
12613428,1011441,193478,2016,4.0,2020-09-26 02:59:10
12613580,1217630,111398,2016,4.0,2018-06-26 18:54:50
12613619,1209683,179040,2016,3.0,2019-08-05 00:10:35
12613893,1358017,162514,2016,3.0,2018-08-06 21:45:54
12613944,1276135,106748,2016,4.5,2019-08-09 17:12:59
12613997,1259266,167433,2016,4.0,2019-08-04 19:03:58
12614010,1209805,111524,2016,4.0,2020-09-19 16:56:49
12614307,1208508,100067,2016,4.0,2019-10-04 14:35:16
12614718,1271331,193488,2016,3.5,2019-01-09 17:35:05
12614998,1365804,167446,2016,4.0,2019-10-04 15:56:10
12615000,1218032,179039,2016,3.5,2018-06-17 07:40:11
12615170,1887022,105599,2016,4.0,2018-03-24 19:38:32
12615327,1026259,179016,2016,3.0,2019-01-08 04:48:13
12615592,1214899,167418,2016,3.5,2019-10-14 03:20:19
12615712,1699754,165555,2016,3.0,2017-10-25 02:32:49
12615923,1262373,174466,2016,3.0,2019-10-14 07:01:30
12616464,1177697,111657,2016,4.5,2017-05-26 16:08:04
12616522,1071204,111657,2016,4.0,2017-04-08 21:14:53
12616632,1166654,167458,2016,4.0,2018-12-17 23:09:40
12616910,1142032,162514,2016,3.0,2018-12-17 21:59:22
12616965,1251977,101970,2016,3.5,2019-01-04 16:09:58
12617089,1221371,100060,2016,3.0,2019-08-04 23:49:23
12617260,1109788,167449,2016,4.5,2021-01-02 00:18:27
12617264,1004460,179080,2016,4.0,2019-08-09 13:16:06
12617293,1264770,162948,2016,3.0,2017-04-08 18:54:10
12617553,1217382,106544,2016,4.0,2017-10-05 14:40:29
12617576,1119293,167458,2016,4.5,2019-10-05 22:41:34
12617616,1084295,167463,2016,3.0,2018-06-17 01:29:07
12617897,1003716,155353,2016,4.0,2018-04-21 19:24:51
12617898,1468654,138040,2016,3.5,2019-08-04 17:04:54
12617918,1258517,193484,2016,3.5,2017-05-26 14:03:34
12618269,1215928,102448,2016,4.0,2017-04-10 00:49:10
12618355,1218093,101566,2016,3.5,2021-01-27 18:27:16
12618384,1263128,155368,2016,4.0,2019-08-04 21:27:30
12618414,1000272,175542,2016,4.0,2021-09-20 00:44:31
12618773,1464722,135922,2016,4.0,2021-09-25 13:14:38
12619142,1066095,101617,2016,4.0,2021-10-29 00:03:16
12619577,1220700,174248,2016,4.0,2019-10-14 11:39:51
12619940,1221355,167079,2016,4.0,2019-01-02 22:36:08
12620481,1121563,111471,2016,4.0,2018-01-14 19:47:48
12620577,1038609,162457,2016,3.5,2020-08-22 09:09:31
12620757,1360644,167445,2016,4.0,2018-08-06 21:10:45
12621456,2051913,167458,2016,3.5,2019-07-22 16:43:31
12621738,1034040,167418,2016,5.0,2019-08-09 23:05:30
12621903,1241059,167418,2016,4.0,2019-10-13 23:15:46
12621990,1106198,167440,2016,4.0,2019-08-05 15:30:58
12622079,1185045,114325,2016,4.0,2017-05-16 17:57:56
12622106,1071204,111503,2016,3.0,2019-10-16 11:50:01
12622174,1012585,101635,2016,3.5,2018-12-22 13:41:07
12622296,1055586,101567,2016,3.5,2019-08-09 09:54:51
12622367,1055586,174184,2016,5.0,2021-10-28 18:17:40
12622629,1219304,101595,2016,3.0,2018-12-17 22:44:50
12622647,1254894,167458,2016,4.0,2020-12-31 13:28:27
12622656,1065304,179084,2016,5.0,2019-10-05 21:24:54
12622754,1583530,174177,2016,3.5,2020-09-19 15:17:42
12622757,1218742,111524,2016,3.5,2019-10-04 17:23:19
12623257,1220952,171062,2016,4.0,2018-03-20 15:26:43
12623341,1239883,155334,2016,5.0,2021-09-25 15:21:23
12623767,1356607,179016,2016,3.5,2019-07-22 14:54:34
12624085,1102682,167418,2016,3.5,2020-09-18 02:09:38
12624176,1965191,100067,2016,4.0,2019-10-04 17:41:07
12624177,1592687,162502,2016,3.5,2019-07-22 13:45:02
12624539,1331452,101584,2016,3.5,2019-07-20 21:36:54
12624689,1261858,112001,2016,4.0,2018-06-26 18:06:42
12624958,1167215,111740,2016,2.5,2019-07-22 12:47:20
12625142,1262677,101970,2016,4.0,2020-08-21 18:05:48
12625763,1230088,167445,2016,4.0,2019-10-05 21:38:20
12625868,1194933,111648,2016,4.5,2018-02-09 01:23:09
12626190,1176955,174586,2016,3.0,2017-05-14 10:25:23
12626683,1084297,167446,2016,3.5,2019-07-21 19:34:02
12626735,1249521,101563,2016,4.5,2020-09-19 00:19:18
12626819,1181940,193699,2016,3.5,2019-07-21 06:49:26
12626844,1221566,145359,2016,3.0,2018-04-14 04:52:16
12627128,1001876,112001,2016,3.5,2018-08-04 11:17:15
12627625,1231013,101566,2016,3.5,2017-09-30 17:01:46
12627689,1055320,135867,2016,3.5,2019-07-21 02:45:33
12627708,1218132,171266,2016,4.0,2021-10-27 21:53:46
12627888,1142214,193484,2016,3.0,2017-09-30 14:05:43
12627985,1359576,100125,2016,3.0,2017-10-25 14:30:16
12628034,1132461,170982,2016,4.0,2018-08-16 01:24:57
12628077,1265258,106668,2016,4.0,2019-07-21 19:58:46
12628397,1267934,106629,2016,4.0,2018-03-19 08:14:29
12628670,1545066,100062,2016,3.5,2017-10-05 01:54:09
12628797,1218122,180300,2016,4.0,2019-08-08 10:02:40
12629156,1563091,111641,2016,3.0,2018-02-09 00:18:13
12629622,1263632,179060,2016,4.0,2018-04-20 23:54:00
12629637,1070605,137905,2016,3.0,2018-06-26 23:30:46
12629639,1259161,162525,2016,4.5,2018-06-24 01:12:35
12629705,1211695,111455,2016,4.0,2021-10-27 19:08:53
12629873,1005021,193482,2016,5.0,2017-05-14 13:07:03
12629920,1194537,167449,2016,3.0,2018-12-17 16:04:16
12630012,1126907,167079,2016,4.0,2019-08-08 10:57:56
12630058,1355729,193483,2016,4.0,2017-04-09 11:42:45
12630067,1948099,111421,2016,4.5,2019-10-15 17:03:13
12630368,1174121,163388,2016,3.5,2019-08-08 11:03:29
12630376,1211245,111503,2016,3.0,2019-01-03 20:23:35
12630790,2060383,135859,2016,5.0,2020-09-18 20:08:55
12630820,1223790,100056,2016,3.5,2017-05-14 17:06:43
12630907,1066345,100010,2016,4.0,2019-01-09 00:33:40
12630938,1218620,174177,2016,4.0,2018-12-22 04:14:05
12631035,1124260,167462,2016,4.0,2019-08-06 23:25:15
12631194,1684259,179016,2016,3.0,2019-01-09 03:15:37
12631300,1114288,162530,2016,4.0,2017-10-04 20:47:47
12631309,1153158,101970,2016,3.0,2019-08-08 16:21:10
12631350,1878191,112756,2016,3.5,2019-10-05 15:18:17
12631439,1658333,155334,2016,4.0,2020-09-26 14:13:00
12631498,1255521,167463,2016,3.5,2018-08-18 00:13:31
12631567,1225874,170982,2016,4.0,2018-08-06 18:01:37
12631756,1427585,100097,2016,3.5,2018-06-16 12:38:41
12632028,1041035,193486,2016,4.0,2017-04-02 01:02:44
12632560,1901479,136932,2016,2.5,2021-09-25 23:10:22
12632658,1400662,193580,2016,3.5,2017-05-14 16:51:54
12632798,1944469,179016,2016,4.0,2019-01-09 02:52:01
12632935,1008332,101566,2016,4.0,2018-06-24 01:02:33
12633108,1123071,167446,2016,4.0,2019-08-06 23:37:26
12633179,1048267,101678,2016,4.0,2019-10-05 14:53:44
12633281,1077248,111667,2016,4.5,2020-12-31 00:09:32
12633409,1210834,167592,2016,3.5,2018-08-04 04:11:49
12633513,1064759,171488,2016,3.5,2017-10-04 20:11:16
12633550,1200949,179059,2016,4.5,2018-12-22 01:36:54
12633917,1055320,179050,2016,3.5,2019-07-21 03:03:22
12634334,1269346,167462,2016,4.5,2019-10-05 15:37:38
12634570,1736103,137103,2016,4.0,2018-04-21 20:41:13
12634580,1969653,170983,2016,4.0,2020-09-18 18:41:24
12634783,1360723,102950,2016,3.5,2018-12-22 09:57:23
12634784,1223415,167429,2016,3.5,2020-09-26 14:22:35
12634869,1005074,111466,2016,4.0,2019-07-21 18:47:48
12634904,1067051,100067,2016,4.5,2019-01-03 21:07:47
12634982,1089291,101570,2016,3.5,2019-10-04 16:49:30
12635004,1002799,180260,2016,3.5,2019-10-06 01:22:51
12635101,1007247,168457,2016,3.5,2017-04-08 20:43:07
12635666,1395496,101701,2016,3.5,2018-08-16 13:25:29
12636171,1055997,167462,2016,5.0,2019-10-06 03:58:13
12636507,1241778,111434,2016,4.5,2020-12-31 12:43:11
12636568,1208007,135871,2016,4.0,2020-09-19 16:28:38
12637018,1230871,170982,2016,4.0,2018-08-06 20:35:55
12637134,1295603,193486,2016,4.0,2017-04-09 23:01:19
12637765,1390406,179667,2016,3.5,2017-05-24 23:59:22
12638863,1005980,135885,2016,5.0,2021-10-26 02:24:58
12639077,1099438,100049,2016,3.0,2018-12-17 23:38:18
